team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612748,MIA,2024-25,0.139,0.605,0.563,0.271,2.14,0.9,0.2,112.6,1.3,0.013,0.132
1610612749,MIL,2015-16,0.146,0.562,0.522,0.231,1.38,0.9,0.8,108.2,-2.4,0.099,0.215
1610612749,MIL,2016-17,0.176,0.599,0.541,0.28,1.85,1.6,1.9,107.5,1.1,0.052,0.199
1610612749,MIL,2017-18,0.186,0.598,0.545,0.307,1.62,1.5,1.4,106.5,2.8,0.06,0.218
1610612749,MIL,2018-19,0.218,0.644,0.599,0.314,1.58,1.3,1.5,101.8,12.5,0.066,0.273
1610612749,MIL,2019-20,0.239,0.613,0.589,0.363,1.54,1.0,1.0,97.4,15.4,0.068,0.307
1610612749,MIL,2020-21,0.196,0.633,0.6,0.32,1.72,1.2,1.2,107.3,9.8,0.048,0.264
1610612749,MIL,2021-22,0.21,0.633,0.582,0.34,1.77,1.1,1.4,107.9,8.0,0.06,0.267
1610612749,MIL,2022-23,0.204,0.605,0.572,0.373,1.46,0.8,0.8,109.2,7.2,0.065,0.268
1610612749,MIL,2023-24,0.197,0.649,0.624,0.32,1.9,1.2,1.1,113.2,6.6,0.077,0.237
1610612749,MIL,2024-25,0.21,0.625,0.607,0.346,2.1,0.9,1.2,111.7,7.2,0.067,0.266
1610612750,MIN,2015-16,0.154,0.59,0.555,0.243,0.88,0.7,1.7,109.3,-2.5,0.092,0.242
1610612750,MIN,2016-17,0.17,0.618,0.576,0.271,1.04,0.7,1.3,112.1,-0.3,0.101,0.247
1610612750,MIN,2017-18,0.229,1.5,1.5,0.1,0.0,0.0,0.0,90.0,30.0,0.0,0.0
1610612750,MIN,2018-19,0.177,0.622,0.572,0.28,1.08,0.9,1.6,111.3,0.9,0.097,0.257
1610612750,MIN,2019-20,0.168,0.642,0.6,0.278,1.39,0.9,1.2,115.4,-1.5,0.075,0.24
1610612750,MIN,2020-21,0.155,0.612,0.555,0.286,1.41,0.8,1.1,114.7,-0.1,0.075,0.237
1610612750,MIN,2021-22,0.159,0.64,0.591,0.272,1.19,1.0,1.1,111.6,5.3,0.074,0.21
1610612750,MIN,2022-23,0.138,0.618,0.565,0.25,1.63,0.7,0.6,109.4,1.8,0.05,0.181
1610612750,MIN,2023-24,0.178,0.694,0.7,0.157,8.0,0.1,0.1,101.7,3.2,0.089,0.3
1610612750,MIN,2024-25,0.202,0.54,0.4,0.239,0.0,0.2,0.1,98.6,-19.4,0.073,0.229
1610612751,BKN,2015-16,0.127,0.562,0.512,0.272,0.83,0.8,1.7,105.8,-2.4,0.086,0.153
1610612751,BKN,2016-17,0.131,0.566,0.51,0.255,2.14,1.2,0.4,108.1,-4.7,0.012,0.128
1610612751,BKN,2017-18,0.119,0.548,0.481,0.217,1.38,1.0,0.7,109.6,-3.7,0.05,0.175
1610612751,BKN,2018-19,0.274,0.61,0.615,0.222,3.0,0.2,0.0,88.1,27.1,0.114,0.405
1610612751,BKN,2019-20,0.168,0.682,0.666,0.136,1.42,0.3,0.9,105.8,-1.8,0.105,0.293
1610612751,BKN,2020-21,0.174,0.638,0.596,0.175,1.56,0.3,0.3,112.1,-4.5,0.127,0.32
1610612751,BKN,2021-22,0.18,0.634,0.57,0.31,1.84,0.9,0.9,109.7,6.5,0.015,0.166
1610612751,BKN,2022-23,0.134,0.691,0.705,0.155,1.5,0.9,2.5,111.3,3.7,0.088,0.213
1610612751,BKN,2023-24,0.131,0.596,0.578,0.185,1.21,0.4,0.7,108.0,4.8,0.163,0.235
1610612751,BKN,2024-25,0.134,0.568,0.538,0.186,1.44,0.8,0.8,107.1,2.1,0.149,0.202
1610612752,NYK,2015-16,0.143,0.53,0.474,0.291,1.7,0.9,0.5,107.4,-0.9,0.039,0.173
1610612752,NYK,2016-17,0.133,0.564,0.533,0.199,0.96,0.6,0.5,107.6,-1.1,0.123,0.237
1610612752,NYK,2017-18,0.161,0.63,0.592,0.212,0.86,0.5,0.5,111.5,-4.9,0.146,0.279
1610612752,NYK,2018-19,0.154,0.674,0.641,0.148,1.02,0.6,1.1,110.1,-5.1,0.105,0.315
1610612752,NYK,2019-20,0.131,0.538,0.492,0.271,1.03,0.8,0.3,111.6,-5.9,0.067,0.223
1610612752,NYK,2020-21,0.158,0.567,0.516,0.285,1.77,0.9,0.3,106.8,3.0,0.031,0.227
1610612752,NYK,2021-22,0.129,0.541,0.513,0.217,2.64,0.8,0.5,103.3,5.8,0.032,0.08
1610612752,NYK,2022-23,0.148,0.581,0.536,0.288,1.46,0.6,0.3,115.4,2.7,0.05,0.226
1610612752,NYK,2023-24,0.163,0.694,0.667,0.175,2.0,0.2,0.2,82.7,7.5,0.04,0.111
1610612752,NYK,2024-25,0.161,0.63,0.584,0.265,1.16,1.0,0.7,112.7,6.8,0.087,0.284
1610612753,ORL,2015-16,0.14,0.531,0.511,0.265,1.46,0.8,1.1,106.1,-1.2,0.084,0.203
1610612753,ORL,2016-17,0.142,0.498,0.48,0.241,1.78,1.0,1.0,107.8,-3.5,0.077,0.272
1610612753,ORL,2017-18,0.139,0.533,0.513,0.252,1.75,1.0,1.1,107.5,-1.3,0.059,0.249
1610612753,ORL,2018-19,0.218,0.625,0.625,0.216,0.0,0.3,0.0,100.0,25.0,0.071,0.154
1610612753,ORL,2019-20,0.153,0.549,0.525,0.258,2.52,0.9,0.8,109.2,0.9,0.068,0.27
1610612753,ORL,2020-21,0.145,0.731,0.714,0.135,1.38,0.4,0.8,104.5,-6.5,0.126,0.193
1610612753,ORL,2021-22,0.144,0.601,0.576,0.206,1.46,0.6,0.7,108.8,-3.7,0.074,0.26
1610612753,ORL,2022-23,0.153,0.483,0.472,0.198,1.5,1.3,0.4,107.7,-5.8,0.099,0.25
1610612753,ORL,2023-24,0.139,0.676,0.636,0.22,0.99,0.5,0.3,110.8,3.1,0.087,0.168
1610612753,ORL,2024-25,0.165,0.649,0.616,0.254,0.86,0.8,0.4,107.0,-0.9,0.067,0.201
1610612754,IND,2015-16,0.151,0.557,0.49,0.296,1.24,1.9,0.4,101.5,2.8,0.027,0.165
1610612754,IND,2016-17,0.136,0.587,0.534,0.287,1.14,1.6,0.4,107.2,3.1,0.023,0.161
1610612754,IND,2017-18,0.235,1.0,1.0,0.2,0.0,0.0,0.0,160.0,-120.0,0.0,0.5
1610612754,IND,2018-19,0.162,0.63,0.596,0.226,1.33,0.6,0.4,103.6,5.2,0.099,0.269
1610612754,IND,2019-20,0.156,0.586,0.55,0.229,1.82,0.8,0.5,106.8,3.1,0.089,0.262
1610612754,IND,2020-21,0.154,0.601,0.564,0.239,1.95,1.2,0.5,111.5,-1.9,0.066,0.259
